No,;Time;;Time 1;Time 2;Delay;delay 1;delay 2;jitter
14254;34735,826;;34735,826;34735,827;0,001;-0,012;-0,801;-0,789
14255;34735,827;;34735,827;34735,84;0,013;-0,801;-3,226;-2,425
14256;34735,84;;34735,84;34736,654;0,814;-3,226;4,039;7,265
14258;34736,654;;34736,654;34740,694;4,04;4,039;0,001;-4,038
14260;34740,694;;34740,694;34740,695;0,001;0,001;-0,001;-0,002
14261;34740,695;;34740,695;34740,695;0;-0,001;-0,028;-0,027
14262;34740,695;;34740,695;34740,696;0,001;-0,028;-0,102;-0,074
14263;34740,696;;34740,696;34740,725;0,029;-0,102;0;0,102
14264;34740,725;;34740,725;34740,856;0,131;0;0,13;0,13
14265;34740,856;;34740,856;34740,987;0,131;0,13;-0,023;-0,153
14266;34740,987;;34740,987;34740,988;0,001;-0,023;-1,695;-1,672
14267;34740,988;;34740,988;34741,012;0,024;-1,695;1,499;3,194
14268;34741,012;;34741,012;34742,731;1,719;1,499;-0,998;-2,497
14269;34742,731;;34742,731;34742,951;0,22;-0,998;1,218;2,216
14270;34742,951;;34742,951;34744,169;1,218;1,218;-0,001;-1,219
14271;34744,169;;34744,169;34744,169;0;-0,001;0,001;0,002
14272;34744,169;;34744,169;34744,17;0,001;0,001;0;-0,001
14273;34744,17;;34744,17;34744,17;0;0;0;0
14274;34744,17;;34744,17;34744,17;0;0;0;0
14275;34744,17;;34744,17;34744,17;0;0;-0,041;-0,041
14276;34744,17;;34744,17;34744,17;0;-0,041;-0,099;-0,058
14277;34744,17;;34744,17;34744,211;0,041;-0,099;0,139;0,238
14278;34744,211;;34744,211;34744,351;0,14;0,139;0,001;-0,138
14279;34744,351;;34744,351;34744,352;0,001;0,001;-0,022;-0,023
14280;34744,352;;34744,352;34744,352;0;-0,022;-0,864;-0,842
14281;34744,352;;34744,352;34744,374;0,022;-0,864;0,886;1,75
14282;34744,374;;34744,374;34745,26;0,886;0,886;-0,001;-0,887
14283;34745,26;;34745,26;34745,26;0;-0,001;-0,03;-0,029
14284;34745,26;;34745,26;34745,261;0,001;-0,03;-0,143;-0,113
14285;34745,261;;34745,261;34745,292;0,031;-0,143;0,115;0,258
14286;34745,292;;34745,292;34745,466;0,174;0,115;-0,453;-0,568
14287;34745,466;;34745,466;34745,525;0,059;-0,453;0,512;0,965
14288;34745,525;;34745,525;34746,037;0,512;0,512;-0,023;-0,535
14290;34746,037;;34746,037;34746,037;0;-0,023;-0,04;-0,017
14291;34746,037;;34746,037;34746,06;0,023;-0,04;0,009;0,049
14292;34746,06;;34746,06;34746,123;0,063;0,009;-0,845;-0,854
14293;34746,123;;34746,123;34746,177;0,054;-0,845;0,899;1,744
14294;34746,177;;34746,177;34747,076;0,899;0,899;-0,039;-0,938
14295;34747,076;;34747,076;34747,076;0;-0,039;-0,7;-0,661
14296;34747,076;;34747,076;34747,115;0,039;-0,7;0,672;1,372
14297;34747,115;;34747,115;34747,854;0,739;0,672;-0,448;-1,12
14298;34747,854;;34747,854;34747,921;0,067;-0,448;0,514;0,962
14299;34747,921;;34747,921;34748,436;0,515;0,514;-0,255;-0,769
14300;34748,436;;34748,436;34748,437;0,001;-0,255;0,21;0,465
14301;34748,437;;34748,437;34748,693;0,256;0,21;-0,066;-0,276
14303;34748,693;;34748,693;34748,739;0,046;-0,066;0,112;0,178
14304;34748,739;;34748,739;34748,851;0,112;0,112;0;-0,112
14305;34748,851;;34748,851;34748,851;0;0;-0,026;-0,026
14306;34748,851;;34748,851;34748,851;0;-0,026;-0,812;-0,786
14307;34748,851;;34748,851;34748,877;0,026;-0,812;0,838;1,65
14308;34748,877;;34748,877;34749,715;0,838;0,838;0;-0,838
14309;34749,715;;34749,715;34749,715;0;0;-0,029;-0,029
14310;34749,715;;34749,715;34749,715;0;-0,029;-0,842;-0,813
14311;34749,715;;34749,715;34749,744;0,029;-0,842;0,809;1,651
14312;34749,744;;34749,744;34750,615;0,871;0,809;-1,446;-2,255
14313;34750,615;;34750,615;34750,677;0,062;-1,446;1,437;2,883
14314;34750,677;;34750,677;34752,185;1,508;1,437;-0,259;-1,696
14315;34752,185;;34752,185;34752,256;0,071;-0,259;0,287;0,546
14316;34752,256;;34752,256;34752,586;0,33;0,287;-1,653;-1,94
14317;34752,586;;34752,586;34752,629;0,043;-1,653;1,695;3,348
14318;34752,629;;34752,629;34754,325;1,696;1,695;0,001;-1,694
14319;34754,325;;34754,325;34754,326;0,001;0,001;-0,035;-0,036
14320;34754,326;;34754,326;34754,326;0;-0,035;-0,248;-0,213
14321;34754,326;;34754,326;34754,361;0,035;-0,248;0,236;0,484
14322;34754,361;;34754,361;34754,644;0,283;0,236;-1,507;-1,743
14323;34754,644;;34754,644;34754,691;0,047;-1,507;1,087;2,594
14324;34754,691;;34754,691;34756,245;1,554;1,087;0,402;-0,685
14326;34756,245;;34756,245;34756,712;0,467;0,402;-0,19;-0,592
14329;34756,712;;34756,712;34756,777;0,065;-0,19;0,214;0,404
14330;34756,777;;34756,777;34757,032;0,255;0,214;-0,08;-0,294
14331;34757,032;;34757,032;34757,073;0,041;-0,08;0,087;0,167
14332;34757,073;;34757,073;34757,194;0,121;0,087;-5,054;-5,141
14333;34757,194;;34757,194;34757,228;0,034;-5,054;2,404;7,458
14334;34757,228;;34757,228;34762,316;5,088;2,404;2,601;0,197
14335;34762,316;;34762,316;34765;2,684;2,601;-0,677;-3,278
14336;34765;;34765;34765,083;0,083;-0,677;0,702;1,379
14337;34765,083;;34765,083;34765,843;0,76;0,702;-0,791;-1,493
14340;34765,843;;34765,843;34765,901;0,058;-0,791;0,767;1,558
14341;34765,901;;34765,901;34766,75;0,849;0,767;-0,159;-0,926
14342;34766,75;;34766,75;34766,832;0,082;-0,159;0,148;0,307
14343;34766,832;;34766,832;34767,073;0,241;0,148;0,02;-0,128
14344;34767,073;;34767,073;34767,166;0,093;0,02;-0,143;-0,163
14349;34767,166;;34767,166;34767,239;0,073;-0,143;0,15;0,293
14351;34767,239;;34767,239;34767,455;0,216;0,15;-0,927;-1,077
14352;34767,455;;34767,455;34767,521;0,066;-0,927;0,992;1,919
14353;34767,521;;34767,521;34768,514;0,993;0,992;0,001;-0,991
14360;34768,514;;34768,514;34768,515;0,001;0,001;0;-0,001
14361;34768,515;;34768,515;34768,515;0;0;-0,037;-0,037
14362;34768,515;;34768,515;34768,515;0;-0,037;-0,803;-0,766
14363;34768,515;;34768,515;34768,552;0,037;-0,803;0,688;1,491
14364;34768,552;;34768,552;34769,392;0,84;0,688;0,081;-0,607
14365;34769,392;;34769,392;34769,544;0,152;0,081;0,07;-0,011
14366;34769,544;;34769,544;34769,615;0,071;0,07;0,001;-0,069
14367;34769,615;;34769,615;34769,616;0,001;0,001;0;-0,001
14368;34769,616;;34769,616;34769,616;0;0;-0,046;-0,046
14369;34769,616;;34769,616;34769,616;0;-0,046;-1,37;-1,324
14370;34769,616;;34769,616;34769,662;0,046;-1,37;1,278;2,648
14371;34769,662;;34769,662;34771,078;1,416;1,278;-0,546;-1,824
14372;34771,078;;34771,078;34771,216;0,138;-0,546;0,385;0,931
14373;34771,216;;34771,216;34771,9;0,684;0,385;-0,928;-1,313
14374;34771,9;;34771,9;34772,199;0,299;-0,928;1,226;2,154
14375;34772,199;;34772,199;34773,426;1,227;1,226;-0,285;-1,511
14379;34773,426;;34773,426;34773,427;0,001;-0,285;-0,018;0,267
14380;34773,427;;34773,427;34773,713;0,286;-0,018;0,239;0,257
14381;34773,713;;34773,713;34774,017;0,304;0,239;-0,053;-0,292
14383;34774,017;;34774,017;34774,082;0,065;-0,053;-0,489;-0,436
14384;34774,082;;34774,082;34774,2;0,118;-0,489;0,512;1,001
14385;34774,2;;34774,2;34774,807;0,607;0,512;-0,192;-0,704
14386;34774,807;;34774,807;34774,902;0,095;-0,192;0,287;0,479
14387;34774,902;;34774,902;34775,189;0,287;0,287;-0,061;-0,348
14388;34775,189;;34775,189;34775,189;0;-0,061;-3,884;-3,823
14389;34775,189;;34775,189;34775,25;0,061;-3,884;3,945;7,829
14390;34775,25;;34775,25;34779,195;3,945;3,945;0;-3,945
14391;34779,195;;34779,195;34779,195;0;0;-0,001;-0,001
14392;34779,195;;34779,195;34779,195;0;-0,001;0,001;0,002
14393;34779,195;;34779,195;34779,196;0,001;0,001;0;-0,001
14394;34779,196;;34779,196;34779,196;0;0;0;0
14395;34779,196;;34779,196;34779,196;0;0;0;0
14396;34779,196;;34779,196;34779,196;0;0;-0,001;-0,001
14397;34779,196;;34779,196;34779,196;0;-0,001;0,001;0,002
14398;34779,196;;34779,196;34779,197;0,001;0,001;-0,001;-0,002
14399;34779,197;;34779,197;34779,197;0;-0,001;-0,072;-0,071
14400;34779,197;;34779,197;34779,198;0,001;-0,072;-2,467;-2,395
14401;34779,198;;34779,198;34779,271;0,073;-2,467;2,464;4,931
14402;34779,271;;34779,271;34781,811;2,54;2,464;-1,092;-3,556
14403;34781,811;;34781,811;34781,887;0,076;-1,092;1,026;2,118
14404;34781,887;;34781,887;34783,055;1,168;1,026;-5,269;-6,295
14405;34783,055;;34783,055;34783,197;0,142;-5,269;5,411;10,68
14406;34783,197;;34783,197;34788,608;5,411;5,411;-0,035;-5,446
14407;34788,608;;34788,608;34788,608;0;-0,035;-0,763;-0,728
14408;34788,608;;34788,608;34788,643;0,035;-0,763;0,723;1,486
14410;34788,643;;34788,643;34789,441;0,798;0,723;0,074;-0,649
14411;34789,441;;34789,441;34789,516;0,075;0,074;0,001;-0,073
14412;34789,516;;34789,516;34789,517;0,001;0,001;-0,02;-0,021
14413;34789,517;;34789,517;34789,517;0;-0,02;-0,657;-0,637
14414;34789,517;;34789,517;34789,537;0,02;-0,657;-0,436;0,221
14415;34789,537;;34789,537;34790,214;0,677;-0,436;1,111;1,547
14416;34790,214;;34790,214;34791,327;1,113;1,111;0,002;-1,109
14420;34791,327;;34791,327;34791,329;0,002;0,002;-0,001;-0,003
14421;34791,329;;34791,329;34791,329;0;-0,001;-0,073;-0,072
14422;34791,329;;34791,329;34791,33;0,001;-0,073;-0,935;-0,862
14423;34791,33;;34791,33;34791,404;0,074;-0,935;1,008;1,943
14424;34791,404;;34791,404;34792,413;1,009;1,008;0,001;-1,007
14425;34792,413;;34792,413;34792,414;0,001;0,001;0;-0,001
14426;34792,414;;34792,414;34792,414;0;0;-0,001;-0,001
14427;34792,414;;34792,414;34792,414;0;-0,001;0,001;0,002
14428;34792,414;;34792,414;34792,415;0,001;0,001;0;-0,001
14430;34792,415;;34792,415;34792,415;0;0;-0,055;-0,055
14431;34792,415;;34792,415;34792,415;0;-0,055;-0,058;-0,003
14432;34792,415;;34792,415;34792,47;0,055;-0,058;0,05;0,108
14433;34792,47;;34792,47;34792,583;0,113;0,05;0,063;0,013
14434;34792,583;;34792,583;34792,646;0,063;0,063;-0,001;-0,064
14435;34792,646;;34792,646;34792,646;0;-0,001;-0,018;-0,017
14436;34792,646;;34792,646;34792,647;0,001;-0,018;-1,025;-1,007
14437;34792,647;;34792,647;34792,666;0,019;-1,025;-0,499;0,526
14438;34792,666;;34792,666;34793,71;1,044;-0,499;1,458;1,957
14440;34793,71;;34793,71;34795,253;1,543;1,458;0,007;-1,451
14441;34795,253;;34795,253;34795,338;0,085;0,007;0,077;0,07
14442;34795,338;;34795,338;34795,416;0,078;0,077;0,001;-0,076
14443;34795,416;;34795,416;34795,417;0,001;0,001;0;-0,001
14444;34795,417;;34795,417;34795,417;0;0;0;0
14445;34795,417;;34795,417;34795,417;0;0;-0,001;-0,001
14446;34795,417;;34795,417;34795,417;0;-0,001;-0,035;-0,034
14447;34795,417;;34795,417;34795,418;0,001;-0,035;-0,154;-0,119
14448;34795,418;;34795,418;34795,454;0,036;-0,154;0,189;0,343
14449;34795,454;;34795,454;34795,644;0,19;0,189;0,001;-0,188
14451;34795,644;;34795,644;34795,645;0,001;0,001;-0,021;-0,022
14452;34795,645;;34795,645;34795,645;0;-0,021;-2,855;-2,834
14453;34795,645;;34795,645;34795,666;0,021;-2,855;2,876;5,731
14454;34795,666;;34795,666;34798,542;2,876;2,876;-0,001;-2,877
14455;34798,542;;34798,542;34798,542;0;-0,001;0,001;0,002
14456;34798,542;;34798,542;34798,543;0,001;0,001;-0,054;-0,055
14457;34798,543;;34798,543;34798,543;0;-0,054;-1,068;-1,014
14458;34798,543;;34798,543;34798,597;0,054;-1,068;0,824;1,892
14459;34798,597;;34798,597;34799,719;1,122;0,824;0,298;-0,526
14460;34799,719;;34799,719;34800,017;0,298;0,298;0;-0,298
14461;34800,017;;34800,017;34800,017;0;0;-0,047;-0,047
14462;34800,017;;34800,017;34800,017;0;-0,047;-0,249;-0,202
14463;34800,017;;34800,017;34800,064;0,047;-0,249;0,272;0,521
14464;34800,064;;34800,064;34800,36;0,296;0,272;-0,581;-0,853
14465;34800,36;;34800,36;34800,384;0,024;-0,581;0,604;1,185
14466;34800,384;;34800,384;34800,989;0,605;0,604;0,001;-0,603
14467;34800,989;;34800,989;34800,99;0,001;0,001;-0,035;-0,036
14468;34800,99;;34800,99;34800,99;0;-0,035;-0,005;0,03
14469;34800,99;;34800,99;34801,025;0,035;-0,005;-2,939;-2,934
14470;34801,025;;34801,025;34801,065;0,04;-2,939;2,978;5,917
14471;34801,065;;34801,065;34804,044;2,979;2,978;0,001;-2,977
14472;34804,044;;34804,044;34804,045;0,001;0,001;0;-0,001
14473;34804,045;;34804,045;34804,045;0;0;-0,058;-0,058
14474;34804,045;;34804,045;34804,045;0;-0,058;0,008;0,066
14475;34804,045;;34804,045;34804,103;0,058;0,008;-0,21;-0,218
14476;34804,103;;34804,103;34804,153;0,05;-0,21;-0,784;-0,574
14477;34804,153;;34804,153;34804,413;0,26;-0,784;1,044;1,828
14478;34804,413;;34804,413;34805,457;1,044;1,044;0;-1,044
14479;34805,457;;34805,457;34805,457;0;0;-0,023;-0,023
14480;34805,457;;34805,457;34805,457;0;-0,023;-0,621;-0,598
14481;34805,457;;34805,457;34805,48;0,023;-0,621;0,46;1,081
14482;34805,48;;34805,48;34806,124;0,644;0,46;0,065;-0,395
14483;34806,124;;34806,124;34806,308;0,184;0,065;-6,11;-6,175
14484;34806,308;;34806,308;34806,427;0,119;-6,11;4,194;10,304
14485;34806,427;;34806,427;34812,656;6,229;4,194;2,035;-2,159
14486;34812,656;;34812,656;34814,691;2,035;2,035;-0,046;-2,081
14487;34814,691;;34814,691;34814,691;0;-0,046;0,041;0,087
14488;34814,691;;34814,691;34814,737;0,046;0,041;0,002;-0,039
14489;34814,737;;34814,737;34814,742;0,005;0,002;-0,751;-0,753
14490;34814,742;;34814,742;34814,745;0,003;-0,751;0,753;1,504
14491;34814,745;;34814,745;34815,499;0,754;0,753;-0,039;-0,792
14492;34815,499;;34815,499;34815,5;0,001;-0,039;-0,461;-0,422
14493;34815,5;;34815,5;34815,54;0,04;-0,461;-2,843;-2,382
14494;34815,54;;34815,54;34816,041;0,501;-2,843;3,309;6,152
14495;34816,041;;34816,041;34819,385;3,344;3,309;0,028;-3,281
14496;34819,385;;34819,385;34819,42;0,035;0,028;-0,091;-0,119
14498;34819,42;;34819,42;34819,427;0,007;-0,091;0,096;0,187
14499;34819,427;;34819,427;34819,525;0,098;0,096;0,002;-0,094
14500;34819,525;;34819,525;34819,527;0,002;0,002;-0,022;-0,024
14501;34819,527;;34819,527;34819,527;0;-0,022;-0,403;-0,381
14502;34819,527;;34819,527;34819,549;0,022;-0,403;0,425;0,828
14503;34819,549;;34819,549;34819,974;0,425;0,425;-0,001;-0,426
14504;34819,974;;34819,974;34819,974;0;-0,001;-0,038;-0,037
14505;34819,974;;34819,974;34819,975;0,001;-0,038;-0,052;-0,014
14506;34819,975;;34819,975;34820,014;0,039;-0,052;-0,206;-0,154
14507;34820,014;;34820,014;34820,105;0,091;-0,206;-0,725;-0,519
14508;34820,105;;34820,105;34820,402;0,297;-0,725;-2,387;-1,662
14509;34820,402;;34820,402;34821,424;1,022;-2,387;0,272;2,659
14510;34821,424;;34821,424;34824,833;3,409;0,272;1,742;1,47
14511;34824,833;;34824,833;34827,97;3,137;1,742;1,395;-0,347
14512;34827,97;;34827,97;34829,365;1,395;1,395;-0,035;-1,43
14513;34829,365;;34829,365;34829,365;0;-0,035;-1,004;-0,969
14514;34829,365;;34829,365;34829,4;0,035;-1,004;-0,045;0,959
14515;34829,4;;34829,4;34830,439;1,039;-0,045;1,036;1,081
14516;34830,439;;34830,439;34831,523;1,084;1,036;-2,2;-3,236
14518;34831,523;;34831,523;34831,571;0,048;-2,2;-3,781;-1,581
14519;34831,571;;34831,571;34833,819;2,248;-3,781;6,028;9,809
14520;34833,819;;34833,819;34839,848;6,029;6,028;0,001;-6,027
14522;34839,848;;34839,848;34839,849;0,001;0,001;-1,862;-1,863
14523;34839,849;;34839,849;34839,849;0;-1,862;1,861;3,723
14524;34839,849;;34839,849;34841,711;1,862;1,861;-0,026;-1,887
14525;34841,711;;34841,711;34841,712;0,001;-0,026;-0,487;-0,461
14526;34841,712;;34841,712;34841,739;0,027;-0,487;-0,198;0,289
14527;34841,739;;34841,739;34842,253;0,514;-0,198;0,711;0,909
14528;34842,253;;34842,253;34842,965;0,712;0,711;-1,487;-2,198
14529;34842,965;;34842,965;34842,966;0,001;-1,487;0,747;2,234
14530;34842,966;;34842,966;34844,454;1,488;0,747;-3,177;-3,924
14531;34844,454;;34844,454;34845,195;0,741;-3,177;3,667;6,844
14532;34845,195;;34845,195;34849,113;3,918;3,667;0,251;-3,416
14533;34849,113;;34849,113;34849,364;0,251;0,251;0;-0,251
14534;34849,364;;34849,364;34849,364;0;0;-0,037;-0,037
14535;34849,364;;34849,364;34849,364;0;-0,037;-0,234;-0,197
14536;34849,364;;34849,364;34849,401;0,037;-0,234;0,076;0,31
14537;34849,401;;34849,401;34849,672;0,271;0,076;0,152;0,076
14538;34849,672;;34849,672;34849,867;0,195;0,152;-4,037;-4,189
14539;34849,867;;34849,867;34849,91;0,043;-4,037;4,08;8,117
14540;34849,91;;34849,91;34853,99;4,08;4,08;-1,881;-5,961
14547;34853,99;;34853,99;34853,99;0;-1,881;1,851;3,732
14548;34853,99;;34853,99;34855,871;1,881;1,851;-0,313;-2,164
14549;34855,871;;34855,871;34855,901;0,03;-0,313;-11,66;-11,347
14550;34855,901;;34855,901;34856,244;0,343;-11,66;12,002;23,662
14551;34856,244;;34856,244;34868,247;12,003;12,002;-1,371;-13,373
14554;34868,247;;34868,247;34868,248;0,001;-1,371;1,347;2,718
14555;34868,248;;34868,248;34869,62;1,372;1,347;-3,573;-4,92
14556;34869,62;;34869,62;34869,645;0,025;-3,573;3,101;6,674
14557;34869,645;;34869,645;34873,243;3,598;3,101;-17,712;-20,813
14558;34873,243;;34873,243;34873,74;0,497;-17,712;17,101;34,813
14559;34873,74;;34873,74;34891,949;18,209;17,101;-1,334;-18,435
14561;34891,949;;34891,949;34893,057;1,108;-1,334;1,689;3,023
14562;34893,057;;34893,057;34895,499;2,442;1,689;0,752;-0,937
14566;34895,499;;34895,499;34896,252;0,753;0,752;0,001;-0,751
14567;34896,252;;34896,252;34896,253;0,001;0,001;-0,027;-0,028
14568;34896,253;;34896,253;34896,253;0;-0,027;-0,12;-0,093
14569;34896,253;;34896,253;34896,28;0,027;-0,12;-2,382;-2,262
14570;34896,28;;34896,28;34896,427;0,147;-2,382;0,21;2,592
14571;34896,427;;34896,427;34898,956;2,529;0,21;1,631;1,421
14573;34898,956;;34898,956;34901,275;2,319;1,631;-11,139;-12,77
14574;34901,275;;34901,275;34901,963;0,688;-11,139;9,505;20,644
14575;34901,963;;34901,963;34913,79;11,827;9,505;2,322;-7,183
14577;34913,79;;34913,79;34916,112;2,322;2,322;-0,001;-2,323
14578;34916,112;;34916,112;34916,112;0;-0,001;-0,035;-0,034
14579;34916,112;;34916,112;34916,113;0,001;-0,035;-0,289;-0,254
14580;34916,113;;34916,113;34916,149;0,036;-0,289;0,299;0,588
14581;34916,149;;34916,149;34916,474;0,325;0,299;-0,04;-0,339
14582;34916,474;;34916,474;34916,5;0,026;-0,04;-3,116;-3,076
14583;34916,5;;34916,5;34916,566;0,066;-3,116;1,904;5,02
14584;34916,566;;34916,566;34919,748;3,182;1,904;1,278;-0,626
14585;34919,748;;34919,748;34921,026;1,278;1,278;-0,734;-2,012
14586;34921,026;;34921,026;34921,026;0;-0,734;-1,933;-1,199
14587;34921,026;;34921,026;34921,76;0,734;-1,933;2,667;4,6
14588;34921,76;;34921,76;34924,427;2,667;2,667;-0,001;-2,668
14592;34924,427;;34924,427;34924,427;0;-0,001;0,001;0,002
14593;34924,427;;34924,427;34924,428;0,001;0,001;-0,053;-0,054
14594;34924,428;;34924,428;34924,428;0;-0,053;-0,205;-0,152
14595;34924,428;;34924,428;34924,481;0,053;-0,205;-0,474;-0,269
14596;34924,481;;34924,481;34924,739;0,258;-0,474;-9,476;-9,002
14597;34924,739;;34924,739;34925,471;0,732;-9,476;10,207;19,683
14598;34925,471;;34925,471;34935,679;10,208;10,207;-0,04;-10,247
14600;34935,679;;34935,679;34935,68;0,001;-0,04;-0,246;-0,206
14601;34935,68;;34935,68;34935,721;0,041;-0,246;-0,901;-0,655
14602;34935,721;;34935,721;34936,008;0,287;-0,901;1,066;1,967
14603;34936,008;;34936,008;34937,196;1,188;1,066;-0,45;-1,516
14604;34937,196;;34937,196;34937,318;0,122;-0,45;0,515;0,965
14605;34937,318;;34937,318;34937,89;0,572;0,515;-0,798;-1,313
14606;34937,89;;34937,89;34937,947;0,057;-0,798;0,777;1,575
14607;34937,947;;34937,947;34938,802;0,855;0,777;-4,156;-4,933
14608;34938,802;;34938,802;34938,88;0,078;-4,156;2,47;6,626
14609;34938,88;;34938,88;34943,114;4,234;2,47;1,764;-0,706
14610;34943,114;;34943,114;34944,878;1,764;1,764;-0,001;-1,765
14611;34944,878;;34944,878;34944,878;0;-0,001;0,001;0,002
14612;34944,878;;34944,878;34944,879;0,001;0,001;-0,043;-0,044
14613;34944,879;;34944,879;34944,879;0;-0,043;-0,192;-0,149
14614;34944,879;;34944,879;34944,922;0,043;-0,192;-0,259;-0,067
14615;34944,922;;34944,922;34945,157;0,235;-0,259;-5,876;-5,617
14616;34945,157;;34945,157;34945,651;0,494;-5,876;6,37;12,246
14617;34945,651;;34945,651;34952,021;6,37;6,37;-0,001;-6,371
14630;34952,021;;34952,021;34952,021;0;-0,001;-0,047;-0,046
14631;34952,021;;34952,021;34952,022;0,001;-0,047;-0,336;-0,289
14632;34952,022;;34952,022;34952,07;0,048;-0,336;0,173;0,509
14633;34952,07;;34952,07;34952,454;0,384;0,173;-1,208;-1,381
14634;34952,454;;34952,454;34952,665;0,211;-1,208;1,339;2,547
14635;34952,665;;34952,665;34954,084;1,419;1,339;-1,023;-2,362
14637;34954,084;;34954,084;34954,164;0,08;-1,023;1,04;2,063
14638;34954,164;;34954,164;34955,267;1,103;1,04;-0,856;-1,896
14639;34955,267;;34955,267;34955,33;0,063;-0,856;0,846;1,702
14640;34955,33;;34955,33;34956,249;0,919;0,846;-2,544;-3,39
14641;34956,249;;34956,249;34956,322;0,073;-2,544;2,524;5,068
14642;34956,322;;34956,322;34958,939;2,617;2,524;-0,474;-2,998
14644;34958,939;;34958,939;34959,032;0,093;-0,474;0,508;0,982
14645;34959,032;;34959,032;34959,599;0,567;0,508;-0,348;-0,856
14646;34959,599;;34959,599;34959,658;0,059;-0,348;0,407;0,755
14647;34959,658;;34959,658;34960,065;0,407;0,407;-0,433;-0,84
14648;34960,065;;34960,065;34960,065;0;-0,433;0,433;0,866
14649;34960,065;;34960,065;34960,498;0,433;0,433;-0,026;-0,459
14650;34960,498;;34960,498;34960,498;0;-0,026;0,004;0,03
14651;34960,498;;34960,498;34960,524;0,026;0,004;-0,012;-0,016
14652;34960,524;;34960,524;34960,546;0,022;-0,012;-0,041;-0,029
14653;34960,546;;34960,546;34960,58;0,034;-0,041;-0,093;-0,052
14654;34960,58;;34960,58;34960,655;0,075;-0,093;-0,551;-0,458
14655;34960,655;;34960,655;34960,823;0,168;-0,551;-6,965;-6,414
14656;34960,823;;34960,823;34961,542;0,719;-6,965;2,613;9,578
14657;34961,542;;34961,542;34969,226;7,684;2,613;5,07;2,457
14658;34969,226;;34969,226;34974,297;5,071;5,07;0,001;-5,069
14659;34974,297;;34974,297;34974,298;0,001;0,001;-0,034;-0,035
14660;34974,298;;34974,298;34974,298;0;-0,034;-0,27;-0,236
14661;34974,298;;34974,298;34974,332;0,034;-0,27;-0,655;-0,385
